sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2,gpt_props2,res3,gpt_props3,res1,gpt_props1,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
9674,[],"Hannity asks, ""Why are people willing to throw out due process, equal justice under the law and the presumption of innocence?""",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'equal justice under the law' is an appositive modifying the noun 'due process'. The phrase 'the presumption of innocence' is a resumptive modifier repeating the noun 'due process'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'due process, equal justice under the law and the presumption of innocence' is an appositive, renaming the noun 'people'. The phrase 'a letter without precedent' is a resumptive modifier, as it repeats the noun 'letter'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'due process, equal justice under the law and the presumption of innocence' is modified by the resumptive modifier 'the presumption of innocence'.""
}",['resumptive_modifier'],[],"['appositives', 'resumptive_modifier']",-1,[]
9681,[],"First, it was reported that Ford would answer questions, but only at a closed hearing and only after an FBI investigation had been completed.",Phrases_built_on_nouns,[],[],[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'only after an FBI investigation had been completed' summarizes or generalizes the preceding clause about Ford answering questions only at a closed hearing.""
}",['summative_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'an FBI investigation' repeats and modifies the noun 'investigation', making it a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'but only at a closed hearing and only after an FBI investigation had been completed' summarizes or generalizes the preceding clause.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
9712,[],His life before joining the caliphate was unremarkable.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'His life before joining the caliphate' summarizes the preceding clause 'was unremarkable'.""
}",['summative_modifier'],timeout,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'joining the caliphate' renames the noun 'life'.""
}",['appositives'],[],['appositives'],-1,[]
9827,[],It will be addressed quickly and justly.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'and justly' is a resumptive modifier, as it repeats and offers more specific information about the previous noun 'quickly'.""
}",['resumptive_modifier'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on nouns, so none of the listed properties are used.""
}",[],"{
    ""Properties"": [""resumptive modifier""],
    ""Explanation"": ""The phrase 'and justly' is a resumptive modifier, repeating and specifying the action in the preceding clause.""
}",['resumptive_modifier'],[],['resumptive_modifier'],-1,[]
9866,[],But he is now a full-fledged member of the nuclear club.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a full-fledged member of the nuclear club' summarizes or generalizes the preceding clause 'he is now'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'a full-fledged member of the nuclear club' renames and summarizes the previous clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a full-fledged member of the nuclear club' summarizes or generalizes the preceding clause 'he is now'.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
9939,[],"Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote: “The problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives.",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
9995,[],"The Pontifical Commission for the Protection of Minors lapsed in December, when its members’ terms expired, prompting concerns that the advisory body could be disbanded.",Phrases_built_on_nouns,[],[],['appositives'],,[],,[],,[],[],['summative_modifier'],-1,['summative_modifier']
10073,[],"Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a departure from its usual practices' summarizing the preceding clause 'The committee voted 10 to 1'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'and forgo elective surgeries' summarizes the preceding actions and generalizes their impact on hospitals.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'and forgo elective surgeries' acts as a summative modifier summarizing the previous actions of prioritizing patients and rationing services.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
10086,[],"The region is an area NASA would also like to visit, preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an area NASA would also like to visit' is an appositive, renaming the noun 'the region' it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The example text contains an appositive phrase 'an area NASA would also like to visit' and a resumptive modifier 'a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.'""
}","['appositives', 'resumptive_modifier']",timeout,[],[],['appositives'],-1,[]
10124,[],"A spokesperson for Feinstein declined Fox News’ request to elaborate on the lawmaker’s statement, but there has been much speculation that she is referring to a secret letter that has been the subject of intrigue on Capitol Hill over the last few days.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'secret letter' functions as a resumptive modifier by repeating and clarifying the noun 'letter' in the previous clause.""
}",['resumptive_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'that has been the subject of intrigue on Capitol Hill over the last few days' summarizes the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'A spokesperson for Feinstein' acts as an appositive, renaming the noun 'Feinstein'.""
}",['appositives'],[],['appositives'],-1,[]
10425,[],Whom do you consider to be the most corrupt Democrat Politician?,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the most corrupt Democrat Politician' is a summative modifier summarizing the preceding clause 'Whom do you consider to be.'""
}",['summative_modifier'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'corrupt Democrat Politician' is an appositive that renames 'Whom' and a resumptive modifier for 'most corrupt'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the most corrupt Democrat Politician' is an appositive, renaming the noun 'Whom'.""
}",['appositives'],[],['appositives'],-1,[]
10442,[],"What size of bakery would you need to make 10,000 loaves of bread?… What if you wanted to make 50,000 loaves of bread an hour?",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'What size of bakery' is an appositive, renaming '10,000 loaves of bread'. The phrase 'What if you wanted to make 50,000 loaves of bread an hour' is a summative modifier summarizing the preceding question.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'What size of bakery' is an appositive, renaming the noun 'bakery' it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'What size of bakery,' renames the noun 'bakery' and provides additional information.""
}",['appositives'],[],['appositives'],-1,[]
10448,[],Anybody?,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the properties of Phrases built on nouns are used in the example text. The text is a simple one-word question with no additional noun-based phrases."" 
}",[],"{
    ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
    ""Explanation"": ""The phrase 'landlocked nation' renames and further describes 'Botswana' (appositives), repeats the noun 'letter' to provide additional information (resumptive modifier), and summarizes the preceding clause 'The committee voted 10 to 1' (summative modifier).""
}","['appositives', 'resumptive_modifier', 'summative_modifier']","{
  ""Properties"": [],
  ""Explanation"": ""None of the properties of Phrases built on nouns are used in the example text.""
}",[],[],"['appositives', 'resumptive_modifier', 'summative_modifier']",-1,[]
10497,[],SAN DIEGO -- People on the Mexican side of the border could be seen climbing the fence near Border Field State Park Tuesday afternoon after part of the Central American migrant caravan arrived in Tijuana.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'part of the Central American migrant caravan' is an appositive that renames 'the border.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Central American migrant caravan' is an appositive phrase that renames 'part', the noun it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'the Central American migrant caravan' serves as an appositive, renaming the noun 'part'. The phrase 'the Mexican side of the border' serves as a resumptive modifier, repeating and modifying the noun 'People'.""
}","['appositives', 'resumptive_modifier']",[],['appositives'],-1,[]
10658,[],Assange’s crime is to have broken a silence.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Assange's crime' modifies and renames the noun 'to have broken a silence'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Assange's crime' acts as an appositive, renaming the noun 'silence' in the following phrase. Additionally, 'a silence' serves as a resumptive modifier, repeating the noun 'silence' for emphasis.""
}","['appositives', 'resumptive_modifier']",timeout,[],[],['appositives'],-1,[]
10828,[],"Ex-Speaker Boehner should probably re-check the old party's pulse, for the Bush-Boehner GOP may not just be napping.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Bush-Boehner GOP' is an appositive, renaming the old party.""
}",['appositives'],"```{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the old party's pulse' is an appositive, renaming the noun 'the old party'.""
}```",['appositives'],timeout,[],[],['appositives'],-1,[]
11157,[],"Debra Katz, the lawyer representing the woman accusing Brett Kavanaugh of sexual assault, has donated thousands of dollars to Obama, Hillary and the DNC!",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
