sentence_id,count,properties,all_properties,all_count,feature_id
4482,1,"[{'clarity', 'middle', 'forcefulness', 'correctness'}]","[{'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'correctness'}]",2,Language_varieties
4482,4,"[{'paralepsis/praeteritio'}, {'irony', 'metonymy'}, {'metaphor'}, {'metaphor', 'euphemism'}]","[{'metaphor', 'euphemism'}, {'metaphor', 'euphemism'}, {'irony', 'metonymy'}, {'metaphor'}, {'metaphor'}, {'paralepsis/praeteritio'}, {'paralepsis/praeteritio'}, {'paralepsis/praeteritio'}, {'antonomasia'}, {'hyperbole', 'metaphor', 'synecdoche'}]",7,Tropes
4482,4,"[{'compound', 'active'}, {'active'}, {'past'}, {'stative', 'active'}]","[{'active'}, {'compound', 'active'}, {'past'}, {'active'}, {'stative', 'active'}, {'stative', 'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}]",11,Predication
4482,1,"[{'humans', 'abstractions'}]","[{'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'concepts'}, {'humans'}]",9,Subject_choices
4482,2,"[{'simple'}, {'past'}]","[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",7,Tense
4482,2,"[{'simple'}, {'past'}]","[{'past'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",6,Aspect
4482,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",3,Mood
4482,2,"[{'subordinate', 'comparitive'}, {'comparitive', 'adjective'}]","[{'comparitive', 'adjective'}, {'comparitive', 'adjective'}, {'comparitive', 'adjective'}, {'comparitive', 'adjective'}, {'comparitive', 'adjective'}, {'comparitive', 'adjective'}, {'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}]",10,Modifying_clauses
4482,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",20,Modifying_phrases
4482,2,"[{'left branching', 'middle branching'}, {'left branching', 'right branching'}]","[{'left branching', 'middle branching'}, {'left branching', 'right branching'}, {'left branching', 'right branching'}]",3,Sentence_architecture
4482,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",1,Emphasis
4482,1,[{'strategic repetition'}],[{'strategic repetition'}],1,Figures_of_argument
4482,2,"[{'emphasis', 'ploce'}, {'emphasis'}]","[{'emphasis', 'ploce'}, {'emphasis'}, {'emphasis'}]",2,Figures_of_word_choice
4482,1,"[{'negation', 'modality'}]","[{'negation', 'modality'}, {'negation', 'modality'}]",2,Verb_choices
4482,1,"[{'gramatical structure (parison)', 'comparison (parallelism in argument)'}]","[{'gramatical structure (parison)', 'comparison (parallelism in argument)'}, {'gramatical structure (parison)'}, set()]",1,Parallelism
4484,1,"[{'Norman French', 'Old English Core'}]","[{'Norman French', 'Old English Core'}, {'Norman French', 'Old English Core'}, {'Old English Core'}]",2,Language_of_origin
4484,2,"[{'proper nouns to common nouns'}, {'conversions'}]","[{'conversions'}, {'conversions'}, {'proper nouns to common nouns'}]",3,New_words_and_changing_uses
4484,3,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",10,Lexical_and_semantic_fields
4484,2,"[{'middle', 'allusions', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]","[{'middle', 'allusions', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",2,Language_varieties
4484,3,"[{'metaphor', 'antonomasia', 'metonymy'}, {'metaphor', 'antonomasia'}, {'metaphor', 'metonymy'}]","[{'metaphor', 'metonymy'}, {'metaphor', 'antonomasia', 'metonymy'}, {'metaphor', 'antonomasia'}, {'metaphor', 'antonomasia'}]",4,Tropes
4484,1,"[{'stative', 'active'}]","[{'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}]",7,Predication
4484,1,[{'humans'}],"[{'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}]",3,Subject_choices
4484,1,[{'present'}],"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",4,Tense
4484,1,[{'progressive'}],"[{'progressive'}, {'progressive'}, {'progressive'}, {'progressive'}, {'progressive'}, {'progressive'}, {'progressive'}, {'progressive'}]",8,Aspect
4484,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indictive'}]",2,Mood
4484,3,"[{''}, {'adjective'}, set()]",[{'adjective'}],3,Modifying_clauses
4484,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",8,Modifying_phrases
4484,1,"[{'left branching', 'right branching'}]","[{'left branching', 'right branching'}]",1,Sentence_architecture
4484,2,"[{'by sentence role', 'by position'}, {'by position'}]","[{'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",3,Emphasis
4484,1,[{'participal phrases'}],"[{'participal phrases'}, {'participal phrases'}]",2,Phrases_built_on_verbs
4487,1,"[{'Norman French', 'Old English Core', 'Latin/Greek'}]","[{'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
4487,4,"[{'foreign borrowing', 'proper nouns to common nouns'}, {'conversions', 'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'foreign borrowing', 'analogy'}, {'foreign borrowing', 'conversions'}]","[{'foreign borrowing', 'analogy'}, {'foreign borrowing', 'proper nouns to common nouns'}, {'foreign borrowing', 'conversions'}, {'conversions', 'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}]",4,New_words_and_changing_uses
4487,3,"[{'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}]",21,Lexical_and_semantic_fields
4487,2,"[{'allusions', 'high', 'forcefulness', 'clarity', 'correctness'}, {'high', 'forcefulness', 'allusions', 'clarity', 'appropriateness', 'correctness'}]","[{'high', 'forcefulness', 'allusions', 'clarity', 'appropriateness', 'correctness'}, {'allusions', 'high', 'forcefulness', 'clarity', 'correctness'}, {'high', 'forcefulness', 'allusions', 'clarity', 'appropriateness', 'correctness'}]",3,Language_varieties
4487,3,"[{'irony', 'metaphor'}, {'irony', 'antonomasia'}, {'irony'}]","[{'irony', 'metaphor'}, {'irony', 'metaphor'}, {'irony'}, {'irony'}, {'irony', 'antonomasia'}, {'irony', 'antonomasia'}, {'irony', 'antonomasia'}, {'irony'}, {'irony', 'antonomasia'}, {'irony'}]",7,Tropes
4487,4,"[{'polyptoton', 'emphasis'}, {'polyptoton', 'emphasis', 'ploce'}, {'polyptoton', 'ploce'}, {'appositives', 'resumptive modifier'}]","[{'polyptoton', 'ploce'}, {'polyptoton', 'emphasis'}, {'polyptoton', 'emphasis'}, {'appositives', 'resumptive modifier'}, {'appositives', 'resumptive modifier'}, {'polyptoton', 'emphasis', 'ploce'}, {'polyptoton', 'emphasis', 'ploce'}]",7,Figures_of_word_choice
4487,1,"[{'compound', 'active'}]","[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",9,Predication
4487,3,"[{'humans', 'abstractions', 'concepts', 'things'}, {'humans', 'concepts', 'things'}, {'humans', 'concepts', 'things'}]","[{'humans', 'concepts', 'things'}, {'humans', 'abstractions', 'concepts', 'things'}, {'humans', 'abstractions', 'concepts', 'things'}, {'humans', 'abstractions', 'concepts', 'things'}, {'humans', 'abstractions', 'concepts', 'things'}, {'humans', 'abstractions', 'concepts', 'things'}, {'humans', 'concepts', 'things'}, {'humans', 'concepts', 'things'}, {'humans', 'concepts', 'things'}, {'humans', 'concepts', 'things'}, {'humans', 'abstractions'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'things'}]",10,Subject_choices
4487,3,"[{'compound', 'active'}, {'present', 'past'}, {'present'}]","[{'present'}, {'present'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}]",7,Tense
4487,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",17,Aspect
4487,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",2,Mood
4487,2,"[{'subordinate', 'adjective'}, {'subordinate', 'noun'}]","[{'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'subordinate', 'noun'}, {'subordinate', 'noun'}, {'subordinate', 'noun'}]",5,Modifying_clauses
4487,1,"[{'appositives', 'resumptive modifier'}]","[{'appositives', 'resumptive modifier'}, {'summative modifier', 'resumptive modifier'}, {'appositives', 'resumptive modifier'}]",1,Phrases_built_on_nouns
4487,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",19,Modifying_phrases
4487,2,"[{'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}]","[{'left branching', 'Periodic sentences'}, {'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}]",3,Sentence_architecture
4487,1,"[{'by sentence role', 'by position', 'combinations'}]","[{'by sentence role', 'by position', 'combinations'}, {'by sentence role', 'by position', 'combinations'}, {'by sentence role', 'by position', 'combinations'}]",2,Emphasis
4487,2,"[{'strategic repetition', 'antithesis'}, {'strategic repetition', 'antithesis'}]","[{'strategic repetition', 'antithesis'}, {'strategic repetition', 'antithesis'}, {'strategic repetition'}]",2,Figures_of_argument
4487,2,"[{'personification'}, {'negation', 'personification'}]","[{'personification'}, {'negation', 'personification'}]",2,Verb_choices
4487,1,[{'participal phrases'}],"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",2,Phrases_built_on_verbs
4650,1,[{'Latin/Greek'}],"[{'Latin/Greek'}, {'Latin/Greek'}, {'Latin/Greek'}]",3,Language_of_origin
